Datetime,Tweet
2018-01-23 16:58:53+00:00,Hey @Uber_Support you really need to fix an issue that is a real problem. If I have one more driver call to ask where I’m going after waiting for them only to have them cancel bc they don’t feel like going that way- I’m gunna go crazy.We get fined if we cancel. Where’s their fee?
2018-01-23 16:52:28+00:00,"Yo, @Uber_Support, someone keeps trying to use my phone number to sign up for your service. I don't even have an account with you. Can you put my number on a block list, please?"
2018-01-23 16:27:10+00:00,Hope these fellows take action. Otherwise be ready for a proper action
2018-01-23 16:25:10+00:00,"Dear.. Please see the thread... The issue started from in app and has progressed to ""Mute Day 2"" from your side. Kindly put some efforts. And yes I've once again filed an ""in app complaint"" @UfterYou"
2018-01-23 15:30:15+00:00,*Mute Day 2* There has been no response by @Uber either on mail or by a call. High handedness of a company is quite evident. Customer left at their mercy awaiting redressal.
2018-01-23 15:28:20+00:00,"Nadia, I trust u r ok after your ordeal. It’s one of many issues both Taxi’s & legal licensed Operators have been trying to alert the public 2 without success as the gov endorse uber for their own gain. Please contact the police, it’s happening 2 too many girls &amp; has 2 stop."
2018-01-23 10:25:35+00:00,Contact the police not the regulator
2018-01-22 23:37:36+00:00,@Uber_DC @Uber @Uber_Support I need someone from your team to contact me ASAP regarding this driver 
2018-01-22 22:48:54+00:00,Why did u think 3 bags of food and two drinks was your order though?
2018-01-22 20:46:00+00:00,you got this guy's order https://www.youtube.com/watch?v=A6g0mPo-uJM
2018-01-22 19:58:26+00:00,Goals
2018-01-22 19:50:12+00:00,The problem with @Uber and @Uber_Support is that they care more about their drivers than their riders (the people who are actually generating an income for their company). All they do is scam people of their money with unnecessary cleaning and delivery fees.
2018-01-22 13:57:53+00:00,Hey @Uber_Support Your driver refuse to come after accepting the drive because he didn’t like my destination. He forced me to cancel the request. You have deducted 44 rs for it. What to do? 
2018-01-22 13:22:17+00:00,I am not using @Uber anymore. I have been robbed by their driver and they decided not to do anything about it. Sadly that's how they treat a loyal customer after more than 2 years. Switching to @careem!! @Uber_Support
2018-01-22 12:34:31+00:00,"@Uber_Support @Uber_India @Uber So finally you guys decide to go Mute... Testing the customers patience. Hmm . I'm game. I'll keep tweeting, your ignorance proves your SCAM, else RESOLVE by giving proper invoice or refund diff. @UfterYou @FinMinIndia @askGST_GoI @sureshpprabhu"
2018-01-22 09:10:44+00:00,This @Olacabs is trying to sell their shared ride pass every time I open their app. But whenever I try to book a shared ride. Their drivers keep canceling it. Isn't this double cheating. @Olacabs got the money of pass but isn't providing the services.
2018-01-22 09:01:25+00:00,"This @ola_supports @Olacabs is more pathetic. Their drivers cancel the shared rides without even asking ""Drop kaha karna hai"". Registered complaint. But as expected @Olacabs neber replied to what action was taken. #cheat #pathetic #Ola"
2018-01-22 07:37:34+00:00,"Hey, my uber driver this morning Jonathan was arrested on a warrant this morning on my ride to work and i had to get another uber driver to pick me up to get me to work. This is completely unacceptable @Uber_Support "
2018-01-22 06:02:32+00:00,One of the many disadvantages of doing digital transactions in india.
2018-01-22 04:11:19+00:00,"@Uber_Support @Uber How do you justify this? Waited 26 mins for a ride that was ""Arriving soon"" on 9:11 am &amp; still charged Cancellation fee out of nothing! Can you call me?"
2018-01-22 01:10:42+00:00,"And @Uber_Support continues to hire #illiterate drivers .. who forget about reading a gps , cnt even read the name of buildings standing outside it ... seems almost like every dumbass who can breathe is being handed a car #uber #fail #destroying #reputation and business"
2018-01-21 17:31:30+00:00,Have received 1 response (out of 3) and unfortunately it seems that it was altogether my mistake in booking the cab. Uber seems to be not at all caring about customer grievances and only involved in extracting money. Not even sure whether the other two concerns will be taken up.
2018-01-21 15:45:23+00:00,"Still waiting for @Uber_Support it's only been 22hours, maybe I should give them sometime"
2018-01-21 13:11:45+00:00,"@Uber_Support How can u say that u CANNOT provide a corrected invoice since it's ""automated""? I paid 571/- &amp; you give invoice of 422/-. So officially that's what goes into your account books.So u pocket the diff incl underpayment of tax to @FinMinIndia @UfterYou #UberScam"
2018-01-21 10:28:00+00:00,Looking in to this meaning what you exactly? They’ll keep “investigating” while we keep getting kidnapped.
2018-01-21 08:21:03+00:00,Also been working on getting @PharmaXtracts to accept #xvg they already support coinbase purchases and hopefully they will integrate and add #verge and be the first cbd supplier for #xvg they are a great company with a great product
2018-01-21 05:49:29+00:00,Hey @Uber_Support my ride keeps saying it's 1 minute away then it goes to like 10 minutes away it's been constantly doing this for an hour I've called my Uber drive 20 minutes ago and he said he was a few minutes away (around the corner) very frustrating 
2018-01-20 19:29:58+00:00,This automated response is also hilarious
2018-01-20 19:13:57+00:00,"Hi, we're here to help. Please DM us the email linked to your Uber account so we can look into this for you."
2018-01-20 19:13:12+00:00,@Uber_Support I’m going to want that $2 back fam....
2018-01-20 19:02:21+00:00,@Uber_Support @Uber Had 3 drivers cancel as the surge price go up from £9 to £24. How is that allowed? #stranded
2018-01-20 16:56:52+00:00,"I have heard from some taxi drivers that verification persons ask for Rs. 500 and that's it, you are verified."
2018-01-20 16:21:21+00:00,"@Uber_Support I kept waiting for @uber cab, the bugger driver cancelled the trip without receiving the call and best part is I have been charged for waiting and getting decieved by @uber driver . Third grade service. #BoycottUber"
2018-01-20 12:47:45+00:00,"Hey @Uber_Support why won't the app let me update an expired card? It says I can't add a card because I already have one, only offers the option to delete, then tells me I can't delete because it's the only payment option. Grrrr"
2018-01-20 11:53:25+00:00,last night my Parisian @Uber_Support driver was texting with two hands while driving with one knee (peep my Snapchat story for proof) and then he got into a fist fight with a taxi driver after he drove past our drop off location- don’t you think this deserves a refund? THEY DONT!
2018-01-20 09:37:15+00:00,Hey @Uber_Support This is the second time this week that a female friend of mine has felt unsafe while traveling in your taxis. How tough is it to do a basic background check? Are you that greedy to get drivers that you ignore basic safety?
2018-01-20 09:12:04+00:00,Fuck you @Uber @Uber_Support I just had to walk 2.7 miles home because you hired a serial killer to try to drive us home then total his car on the way after he tried to eat us for dinner. Delete your app from my phone I don’t have time to waste on yall.
2018-01-20 07:47:37+00:00,Well it’s now one full day and @uber @Uber_Support have no answers no updates. I always thought this is the best startup with Customer experience 
2018-01-20 05:42:04+00:00,"Thanks Erinn, @JUSTEATca came to the rescue, 45 mins start to finish! @UberEats @Uber_Support "
2018-01-20 02:32:08+00:00,"Well he's already extorted £45 out of me, not sure what else I can do."
2018-01-20 01:34:48+00:00,Why does it cost us to cancel drivers but when they cancel us it costs nothing please? @uber @Uber_Support
2018-01-20 00:49:31+00:00,i had to ask my uber to stop scrolling instagram with me in the car. y’all owe me some money for emotional distress @Uber_Support
2018-01-19 21:47:07+00:00,@Uber @Uber_Support y’all suck
2018-01-19 20:30:39+00:00,Someone is still charging Uber rides to my account and cancelling them. This is ridiculous!
2018-01-19 18:33:02+00:00,IF YOU DONT KNOW HOW TO USE YOUR SAT NAV YOU SHOULD NOT BE A DELIVERY DRIVER CC: @Uber_Support @McDonaldsUK
2018-01-19 10:56:46+00:00,"Quite pissed that @Uber_Support charges us for cancelling as ""wasting the drivers time"" but doesn't refund us when a driver wastes our time by driving round and round though they're already following a GPS"
2018-01-19 10:07:51+00:00,"I will, although it’s not about just giving them a bad rating. Uber should be screening out these creeps during their alleged background checks. I know that you can’t screen for ‘asshole’ but you can definitely interview - which Uber doesn’t do."
2018-01-19 09:15:50+00:00,"@Uber_Support my uber account got hacked. I have several charges on my credit card for uber trips in countries I have not been recently (UK, Canada, US). The total amount of these trips is $4620.60 SGD. My account has been disabled so I can't contact anymore through the app help"
2018-01-18 22:55:53+00:00,My @Uber driver dropped me off in the middle of fucking Lower Wackers Hwy bc he has no idea where he’s going and the passenger wouldn’t shut up. @Uber_Support pic.twitter.com/eY4P2YeBDi
2018-01-18 17:59:58+00:00,so @Uber @Uber_Support y’all just gunna take $185 of my dollars on a $35 ride? smh! i already went through the app &amp; called &amp; NO RESPONSE...
2018-01-18 14:15:00+00:00,"How does one report ""My @Uber driver was pulled over by the cops, but to save him further harassment I went along with his ""she's family"" story &amp; he apologized profusely after. I don't want y'all to snake him, but I want a refund."" @Uber_Support"
2018-01-18 10:19:00+00:00,"High time @UberINSupport starts having a background check on their ""partner drivers"" and not cheat people like this. #UberIndia @Uber @Uber_Support @Uber_India @UberINSupport"
2018-01-18 09:57:37+00:00,@Uber @Uber_Support hope to see the response asap. @thebitchfairy pic.twitter.com/ZTnXZrxnyf
2018-01-18 04:55:58+00:00,Are you fucking serious @Uber_PH ? Your drivers are giving out their costumers numbers to other people!!!! This is violation of privacy!!!! @Uber_Support pic.twitter.com/G3L3FQ6BNn
2018-01-18 04:16:28+00:00,"@UberINSupport @Uber @Uber_Support dear uber guys, I am following with you for last 2 days but not a single response from your side.. pathetic... "
2018-01-18 01:56:47+00:00,Our Uber driver just dropped us off at the wrong spot and made us walk to it at that @Uber @Uber_Support
2018-01-18 01:00:44+00:00,"Hahaha hey everyone, instead of assisting me, @Uber and @Uber_Support decided to block and suspend my account. I wasn't ever planning on using them again, but this is the kind of ""support"" they offer."
2018-01-18 00:56:57+00:00,Never using @Uber @Uber_Support ever again. Absolute lack of customer care and no attempts at problem solving. I've never had this problem with LYFT
